type,id,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,email,name,opening_hours,operator,phone,service:bicycle:ebike,service:bicycle:parts,service:bicycle:repair,shop,website,id_prop,created_by,service:bicycle:retail,service:bicycle:second_hand,addr:country,service:bicycle:bike,service:bicycle:cleaning,service:bicycle:clothing,service:bicycle:dealer,service:bicycle:mtb,service:bicycle:service,service:bicycle:tools,image,payment:credit_cards,payment:debit_cards,service:bicycle:pump,wheelchair,amenity,check_date:opening_hours,contact:email,fax,level,service:bicycle:rental,addr:housename,addr:housenumber:old,addr:street:old,designation,source,addr:place,service:bicycle:diy,contact:fax,contact:phone,addr:floor,payment:cash,check_date:currency:XBT,currency:XBT,description,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:Bicycle_Sales_and_Service,service:bicycle:bicycle,service:bicycle:chain_tool,service:bicycle:sales,contact:website,check_date:service:bicycle:retail,addr:suburb,commons,repair,atm,vending,vending_machine,payment:mastercard,alt_name,brand,brand:wikidata,brand:wikipedia,note,payment:american_express,payment:diners_club,payment:ep_geldkarte,payment:jcb,payment:maestro,payment:unionpay,payment:visa,bicycle,information,map_size,map_type,mtb,tourism,entrance,ele,at_bev:addr_date,mobile,start_date,compressed_air,contact:facebook,contact:instagram,contact:mobile,contact:name,payment:contactless,phone:mobile,check_date:service:bicycle:pump,service,payment:cards,payment:coins,payment:notes,identity,provides,source:date,toilets:wheelchair,fixme,service:bicycle:sportswear,advertising,cafe,old_name,poster,barrier,nobrand,payment:app,payment:apple_pay,addr:unit,payment:account_cards,opening_hours:signed,step_count,addr:door,payment:v_pay,service:bicycle:bicycle_sales_and_service,UID,opening_hours:url,service:bicycle:cargobike,not:brand:wikidata,ref:vatin,internet_access,second_hand,parts,official_name,service:bicycle:rental:electric_mtb,service:bicycle:rental:mtb,service:bicycle:rims,service:bicycle:wheels,service:bicycle:emtb,service:bicycle:screwdriver,currency:EUR,payment:girocard,payment:visa_debit,service:bicycle:chaintool,service:bicycle:service_case,service:bicycle:stand,service:bicycle:suspension,service:bicycle:suspension_service,service:bicycle:wash,stroller,operator:wikidata,service:bicycle:charging,bicycle:rental,alt_name:de,payment:credit_card,trade,bicycle:type,addr:hamlet,url,building:levels,addr:flats,air_conditioning,service:bicycle:spare_parts,toilets,rental,internet_access:fee,fee,contact:whatsapp,internet,payment:paypal,service:bicycle:tuning,sport,branch,check_date:service:bicycle:repair,toilets:access,toilets:fee,toilets:gender_segregated,access,opening_date,service:bicycle:accessories,instagram,capacity,operator:type,bicycle_rental,payment:qr_code,changing_table,dog,handwashing:soap,toilets:handwashing,toilets:paper_supplied,toilets:position,geometry
Feature,node/10740110191,Wien,8,1220,Kaisermühlenstraße,,,NXT Cargobikes,"Tu-Fr 10:00-13:30,14:00-18:30; Sa 10:00-16:00",,,,,,bicycle,https://nxtcargobikes.at/,node/10740110191,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.4403151,48.2123492]}"
Feature,node/10741225382,Wien,20,1030,Obere Bahngasse,,fluidbike.mike@gmail.com,"fluidbike, Radwerkstatt und Institut für angewandtes Fahrradfahren","Su-Tu, Th-Fr 10:00-18:00; Sa 13:00-18:00",,+43 660 5442165,,,,bicycle,https://fluidbike.at/,node/10741225382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.3904918,48.1919866]}"
Feature,node/10741316764,Wien,142-150/5/R2,1110,Simmeringer Hauptstraße,,,Die Radbox,,,+43 650 460 77 33,,,,bicycle,https://www.dieradbox.net/,node/10741316764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.4223426,48.1680635]}"
Feature,node/10760722694,Villach,41,9580,Seeblickstraße,,info@lakeside-bike.at,Lakeside Bike GmbH,Mo-Fr 09:00-18:00; Sa 10:00-15:00,,+43 670 6554656,,,yes,bicycle,https://www.lakeside-bike.at,node/10760722694,,yes,,AT,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/bikedevilz/,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[13.9136575,46.5872285]}"
Feature,node/10762073871,Graz,10,8010,Heinrichstraße,,,Unicycle Bike Werkstatt,"Mo-Th 09:00-12:00,13:00-17:00; Fr 09:00-12:00",,+43 664 45 06 903,,yes,yes,bicycle,https://lomyu.com/de-view.php?seo=unicyclebikewerkstatt-859440289,node/10762073871,,yes,,AT,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.4452052,47.0781819]}"
Feature,node/10780586223,Innsbruck,62,6020,Reichenauer Straße,,,Rad[L]Rettung,,,+43 699 11 80 27 57,,,yes,bicycle,https://www.radlrettung.at/,node/10780586223,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radrettung;Radlrettung,,,,,,,,,,,,,,,,,,,,,,23-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[11.4156576,47.272068]}"
Feature,node/10799312838,,18,,10.-Oktober-Straße,2025-06-27,,Fahrradshop Rückenwind,Mo-Fr 10:00-17:00,,,,,yes,bicycle,,node/10799312838,,yes,yes,,,,,,,yes,,,,,,,,2025-06-27,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.3073089,46.6220914]}"
Feature,node/10893667851,,,,,,,Bike Corner,,,,,,,bicycle,,node/10893667851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.3034811,46.6205165]}"
Feature,node/10944159261,,,,,,,Popaflo,,,,,,,bicycle,https://www.popaflo.at/,node/10944159261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,no,no,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.3969185,48.4331101]}"
Feature,node/10945690397,Graz,333,8051,Wiener Straße,,,CUBE Store Graz,"Mo-Fr 10:00-19:00; Sa 10:00-16:00; Su,PH off",Multicycle,+43 720 77 99 00 024,yes,yes,yes,bicycle,,node/10945690397,,,,,yes,,yes,,yes,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.3999627,47.1039062]}"
Feature,node/10968881754,Villach,2,9500,Ankershofengasse,,,Bikers Republic,,,,,,,bicycle,https://www.bikers-republic.at,node/10968881754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[13.8477205,46.6138661]}"
Feature,node/11005436078,Graz,21,8020,Lauzilgasse,,,MK Bikeshop,,Martin Kotnik,+43 3136 262089,,,,bicycle,https://www.mkbikeshop.at/,node/11005436078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.4319887,47.0451368]}"
Feature,node/11024685913,Retz,15,2070,Hauptplatz,,,Sgrafit Bike,,Sgrafit-bike GmbH,,,,yes,bicycle,www.sgrafitbike.at,node/11024685913,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.9516459,48.7564688]}"
Feature,node/11069006270,,,,,,,Simon’s Bike Service,Mo-Fr 08:30-12:00,,,,,yes,bicycle,,node/11069006270,,,,,,,,,,,,,,,,no,,,info@simons-bikeservice.at,,,,,,,,,,,,+436644721564,,,,,,,,,,,,,https://www.simons-bikeservice.at,,,,,,,,,,Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[9.9159249,47.0796343]}"
Feature,node/11085297780,Neukirchen,521,5741,Marktstrasse,,harms@sbg.at,Intersport Harms,08:30-12:00 14:30-18:00,Harms,+4365656840,,yes,yes,bicycle,,node/11085297780,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q666888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multi;skiing;hiking,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[12.2873697,47.2536545]}"
Feature,node/11091107364,,,,,2023-08-05,,Radwerk,"Mo,We,Fr 09:00-17:00; Tu,Th 09:00-18:00",,,,,,bicycle,,node/11091107364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.6306794,48.6681763]}"
Feature,node/11152997267,,,,,,,Bikeshop J3 - Jeller Biketech,,Martin Jeller,,,,,bicycle,,node/11152997267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[11.5869699,47.2921199]}"
Feature,node/11153427994,Meidling,2,3508,Kremserstraße,,,Arnos-Bicycles,,,,,,yes,bicycle,https://www.arnos-bicycles.at/,node/11153427994,,no,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+43 676 440 80 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.6231182,48.3357566]}"
Feature,node/11190862725,Gloggnitz,18,2640,Jungbergstraße,,,Radwerkstatt Kastner,Mo-Th 16:00-18:30,,+43 2662 42788,,,yes,bicycle,https://www.kastner-radwerk.at,node/11190862725,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.9515795,47.6796318]}"
Feature,node/11209998113,,10,,Schöneben,,,Böhmerwaldsports,Mo-Sa 09:00-18:00; Su 09:00-12:00,,+436645298700,,,,bicycle,https://boehmerwaldsports.at/,node/11209998113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[13.9473997,48.705136]}"
Feature,node/11212707169,,,,,2023-09-24,,Wallride Core Mountainbike Store,"PH,Mo-Su 09:00-17:00",,,,,yes,bicycle,,node/11212707169,,no,,,,yes,,,,yes,yes,,yes,yes,yes,limited,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,https://www.wallride.at/filiale-tschengla/,,,,,,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[9.7608536,47.1459558]}"
Feature,node/11214161119,Kramsach,4,6233,Winkl,,,bikefit.tirol,"Mo-Fr 09:00-12:00,13:00-17:00",,+43 677 634 441 44,,yes,yes,bicycle,https://bikefit.tirol,node/11214161119,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[11.873543,47.4387342]}"
Feature,node/11222243715,Längenfeld,96,6444,,,,Zweirad Hummel,,,,,,,bicycle,http://www.b-hummel.at/,node/11222243715,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,Oberlängenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[10.9685317,47.0679944]}"
Feature,node/11222273862,Wien,9,1110,Jedletzbergerstraße,,,CUBE Store Wien Ost by Multicycle,"Tu-Fr 10:00-18:30; Sa 09:00-16:00; Su,Mo,PH off",Multicycle,+43 720 779900027,yes,,yes,bicycle,https://multicycle.at/cube-store-wien-ost/,node/11222273862,,yes,,,yes,,,yes,yes,yes,,,yes,,,,,,wien-ost@multicycle.de,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.4591442,48.170762]}"
Feature,node/11276632972,Wien,67,1040,Argentinierstraße,,re.bicycle@yahoo.de,re.bicycle,Mo-Th 13:00-18:00,,+436765608808,,,yes,bicycle,,node/11276632972,,,,,,,,,,yes,yes,,,,yes,,,2026-03-22,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.3771363,48.1878258]}"
Feature,node/11279915542,Wiener Neudorf,1,2351,Bahnstraße,,,m-way,Mo-Fr 10:00-18:00; Sa 09:00-18:00,,,,,yes,bicycle,https://m-way.at/filialen/wiener-neudorf/,node/11279915542,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.3135144,48.0868166]}"
Feature,node/11345916675,Dornbirn,10,6850,Millöckergasse,,,SEPPcycles e.U.,"Tu 14:00-19:00; Th 10:00-12:00, 14:00-19:00, Sa 09:00-12:00; We, Fr ""nach Terminvereinbarung""; PH off",Josef Maierhofer,,yes,yes,yes,bicycle,,node/11345916675,,,,,,,,,yes,yes,yes,,,,yes,,,,werkstatt@seppcycles.com,,,,,,,,,,,,+4366473431433,,yes,,,,,,,,yes,yes,yes,https://www.seppcycles.com,,,,,,,,,,Pivot;Orbea;Unno;Sour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[9.7243333,47.4123836]}"
Feature,node/11363612687,Wien,7,1140,Albert-Schweitzer-Gasse,,,CUBE Store Wien West by Multicycle,"tu-Fr 10:00-18:30; Sa 09:00-16:00; Su,Mo,PH off",Multicycle,+43 720 779900030,yes,yes,yes,bicycle,,node/11363612687,,yes,,,yes,,yes,yes,yes,yes,,,yes,,,,,,wien-west@multicycle.at,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,https://multicycle.at/cube-store-wien-west/,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.219052,48.2071137]}"
Feature,node/11383381720,St. Pölten,5,3100,Daniel Gran-Straße,,,Trek,,,,,,,bicycle,,node/11383381720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trek Bicycle Store,Trek,Q1067617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.6328368,48.2097346]}"
Feature,node/11414085848,Korneuburg,1,2100,Industriestraße,,,e-motion e-Bike Welt Wien Nord,,,+43 2262 23641110,,,,bicycle,https://emotion-technologies.at/wien-nord/,node/11414085848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.3163801,48.3571111]}"
Feature,node/11414208439,Birkfeld,27,8190,Edelsee-Straße,,,Friesi's Bikery,,,+43317431105,,,,bicycle,https://www.friesis-bikery.at/,node/11414208439,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.6980944,47.3570555]}"
Feature,node/11414340242,Bergheim,36,5101,Dorfstraße,,,Radsport Wagner,"Mo-Tu,We,Fr 09:00-12:00,13:00-18:00; Th 09:00-12:00; Sa 09:00-12:30; Su off",Radsport Wagner,,yes,yes,yes,bicycle,,node/11414340242,,yes,,AT,,,,,,,,,yes,yes,,yes,,,bergheim@radsport-wagner.at,,,,,,,,,,,,+43 662 42009820,,,,,"Fahrradfachgeschäft mit Verkauf, Werkstattservice und E-Bike-Angebot",,,,,,,,https://www.radsport-wagner.at/,,,,,,,,,,Specialized;BMC;Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[13.0300592,47.842602]}"
Feature,node/11415217649,Linz,8b,4020,Sandgasse,,,Sportler,,,+43 732 653495,,,,bicycle,https://www.sportler.at,node/11415217649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.2838046,48.2970089]}"
Feature,node/11417643902,,,,,,,WEEBIKE e.U.,,,,,,,bicycle,https://www.weebike.at/,node/11417643902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.8367314,48.4074283]}"
Feature,node/11419919469,,,,,,,Reinhard Haider,,,,,,,bicycle,,node/11419919469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.8378866,48.4069411]}"
Feature,node/11424975507,Wattens,1,6112,Andreas-Hofer-Straße,,,Tom Siller Cycles,,,+43 5224 53001,,,,bicycle,https://tomsiller.at/,node/11424975507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trek;Specialized;Scott;Giant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[11.5925212,47.2939709]}"
Feature,node/11519271322,Kalsdorf bei Graz,11,8401,Bahnhofstraße,,,Radl Schmidt,,,+43313555336,,,yes,bicycle,,node/11519271322,,,,,,,,,,,,,,,,,,,office@radl-schmidt.at,,,,,,,,,,,,,,,,,,,,,,,,,https://www.radl-schmidt.at/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/radlschmidt/,+436642604616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[15.4760703,46.9643967]}"
Feature,node/11564713387,Wien,2,1020,Ilgplatz,2024-10-10,,Radbande Expositur,"Mo,Sa 10:00-14:00; Tu-Fr 09:00-13:00,14:00-19:00",,+43 664 1968484,,,yes,bicycle,https://radbande.at/,node/11564713387,,,,,,,,,,,,,yes,yes,,,,,,,0,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[16.4046002,48.219413]}"
Feature,node/11595437625,Sankt Gallen,161,8933,,2025-04-13,,Bici-Sport-Trantura,"Tu-Fr 09:00-12:00, 15:00-18:00; Sa 09:00-12:00",,,,,yes,bicycle,http://www.bici-sport.at/,node/11595437625,,yes,,AT,,,,,,,,,,,,,,,,,,,,,,,,Markt,,,+43 664 311 32 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[14.6179191,47.6928014]}"
Feature,node/11607291132,,,,,,,Bike Zoo Zillertal,,,,,,,bicycle,https://www.bike-zoo.at/,node/11607291132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[11.8706608,47.2054229]}"
